,start,finish,hop_len,no_of_hops,avg_hop_loss,transponder_modulation,transponder_bitrate,P0,Gamma,N,NF,BR,OSNR
186,Vancouver,ElPaso,3286.038988847562,38.0,17.460791865054386,QPSK,400,15.197587960353703,17.460791865054386,38.0,5,12500,21.026095265131545
187,Vancouver,KansasCity,3929.2472922525467,49.0,17.941163972684983,QPSK,100,17.575604008293592,17.941163972684983,49.0,5,12500,20.381397821598412
188,Vancouver,LasVegas,2313.5869069453174,27.0,16.84455062992694,8QAM,400,10.223824073387368,16.84455062992694,27.0,5,12500,20.086065550513197
189,Vancouver,Calgary,1008.0540464378444,14.0,17.61113898979955,32QAM,200,19.52861849281495,17.61113898979955,14.0,5,12500,35.1920669739589
190,Vancouver,KansasCity,3468.808276635722,46.0,17.00415431451807,8QAM,200,11.001741076996598,17.00415431451807,46.0,5,12500,15.376333564683648
191,Vancouver,Sacrameto,2532.5206587540733,33.0,17.577830605274528,8QAM,100,10.481943443147408,17.577830605274528,33.0,5,12500,17.60419799030413
192,Vancouver,SanFrancisco,733.3661095672783,8.0,16.12828051113504,32QAM,100,12.257867299071487,16.12828051113504,8.0,5,12500,35.00033213823414
193,Vancouver,Calgary,1008.0540464378444,14.0,17.41798410494127,QPSK,100,17.112617078247162,17.41798410494127,14.0,5,12500,32.96922044424937
194,Vancouver,LasVegas,1597.184895364456,18.0,16.85669420154499,QPSK,200,10.745936651812425,16.85669420154499,18.0,5,12500,24.650685638401853
195,Vancouver,Dallas,4929.6253279696475,63.0,16.135887799755057,8QAM,100,19.08905045288489,16.135887799755057,63.0,5,12500,21.186976156310564
196,Vancouver,ElPaso,2558.8153251350077,30.0,17.323372295577254,QPSK,100,16.945783297495733,17.323372295577254,30.0,5,12500,25.275597952392985
197,Vancouver,KansasCity,3432.5903538504645,46.0,16.763803434601577,QPSK,400,11.514926964589709,16.763803434601577,46.0,5,12500,16.129870332193235
198,Vancouver,SaltLakeCity,1513.0547526857213,20.0,16.512813432421538,16QAM,400,15.182613314844314,16.512813432421538,20.0,5,12500,28.377637913978916
199,Vancouver,SanDiego,2535.9081235549056,30.0,15.800536189398633,QPSK,400,12.53850669807041,15.800536189398633,30.0,5,12500,22.391157459146314
200,Vancouver,Sacrameto,2532.5206587540733,33.0,17.038608604568736,32QAM,400,18.167805950791454,17.038608604568736,33.0,5,12500,25.82928249865398
201,Vancouver,Sacrameto,3622.109036561567,44.0,17.629427751719597,16QAM,200,10.688190901173321,17.629427751719597,44.0,5,12500,14.882027577367197
202,Vancouver,Seattle,3348.213645637337,41.0,15.441628573369865,16QAM,200,18.573194773860614,15.441628573369865,41.0,5,12500,25.66100630054376
203,Vancouver,Miami,7955.090927717581,100.0,16.75718600708322,16QAM,200,17.969769523222855,16.75718600708322,100.0,5,12500,14.826042423354778
204,Vancouver,SaltLakeCity,7171.773617009483,90.0,17.175536040167014,32QAM,100,14.298650536302942,17.175536040167014,90.0,5,12500,11.790178559929359
205,Vancouver,Denver,6933.481888498218,89.0,18.090420334408883,32QAM,100,14.092970345041424,18.090420334408883,89.0,5,12500,10.781347080407215
206,Vancouver,Chicago,4890.826665176421,63.0,16.834294166899834,16QAM,400,19.794293937896562,16.834294166899834,63.0,5,12500,21.193813274177458
207,Vancouver,Winnipeg,3858.553658558891,51.0,18.12191953862998,8QAM,400,15.699132726612646,18.12191953862998,51.0,5,12500,17.92411762783547
208,Vancouver,SanDiego,7207.368837896207,93.0,16.452108951687116,16QAM,200,14.744576123881618,16.452108951687116,93.0,5,12500,12.631633007758012
209,Vancouver,Cleveland,4615.029477360376,60.0,15.913385165048648,QPSK,400,14.866910499883378,15.913385165048648,60.0,5,12500,17.675240479709785
210,Vancouver,Cleveland,4615.029477360376,60.0,18.0627172711784,16QAM,400,17.97734480708559,18.0627172711784,60.0,5,12500,18.63634268078225
211,Vancouver,Sacrameto,2532.5206587540733,33.0,15.88814252468681,32QAM,100,18.180237365006242,15.88814252468681,33.0,5,12500,26.992179992750692
212,Vancouver,LasVegas,1925.5815484090683,25.0,16.658724286922414,8QAM,100,11.308952149342637,16.658724286922414,25.0,5,12500,22.126630380834285
213,Vancouver,LasVegas,1925.5815484090683,25.0,17.699343770292355,32QAM,200,12.338440765196061,17.699343770292355,25.0,5,12500,22.115499513317758
214,Vancouver,Winnipeg,4032.731430093052,50.0,17.561018689871368,16QAM,200,14.896371224895866,17.561018689871368,50.0,5,12500,17.880283247839117
215,Vancouver,Winnipeg,4298.1472004139405,55.0,17.217658998040424,32QAM,100,14.666996234114128,17.217658998040424,55.0,5,12500,17.041166150845044
216,Vancouver,Montreal,5820.112389009667,75.0,15.832918079000539,32QAM,400,17.337276758109443,15.832918079000539,75.0,5,12500,17.99463831084188
217,Vancouver,Seattle,2845.687530127582,37.0,17.769686140198324,8QAM,200,10.859241853573995,17.769686140198324,37.0,5,12500,16.645537354029486
218,Vancouver,KansasCity,6158.4394241146665,75.0,19.657866532288104,16QAM,400,10.67947831539653,19.657866532288104,75.0,5,12500,7.5118914148413864
219,Vancouver,SanFrancisco,733.3661095672783,8.0,16.752090531392998,QPSK,100,18.04455072753334,16.752090531392998,8.0,5,12500,40.163205546438036
220,Vancouver,SaltLakeCity,1471.299958620381,19.0,15.911679080823385,16QAM,200,14.929485251794716,15.911679080823385,19.0,5,12500,29.238577146403003
221,Vancouver,Calgary,1008.0540464378444,14.0,15.361950766596687,16QAM,200,17.195999533328134,15.361950766596687,14.0,5,12500,35.108636237674915
222,Vancouver,Chicago,4890.826665176421,63.0,16.895950536215004,32QAM,200,12.771920927334001,16.895950536215004,63.0,5,12500,14.109783894299753
223,Vancouver,SaltLakeCity,1471.299958620381,19.0,17.265765219556595,16QAM,200,15.027073377958489,17.265765219556595,19.0,5,12500,27.982079133833565
224,Vancouver,Atlanta,5100.750402946204,64.0,16.09293550948836,32QAM,100,16.208475182731668,16.09293550948836,64.0,5,12500,18.191869606742642
225,Vancouver,Minneapolis,3313.250213511017,45.0,17.37515784886388,16QAM,100,14.847921441297387,17.37515784886388,45.0,5,12500,19.0712994618264
226,Vancouver,SanFrancisco,2648.8273495285334,33.0,17.3064067694709,QPSK,400,12.779027328278666,17.3064067694709,33.0,5,12500,20.17270571123902
227,Vancouver,KansasCity,3390.835559785124,44.0,17.02794676400463,8QAM,200,13.7009996707787,17.02794676400463,44.0,5,12500,18.496317334687504
228,Vancouver,LasVegas,1597.184895364456,18.0,16.92374940198963,QPSK,200,14.919671772254544,16.92374940198963,18.0,5,12500,28.75736555839933
229,Vancouver,Montreal,6782.257623947642,85.0,18.321848764541564,QPSK,200,15.69735125051708,18.321848764541564,85.0,5,12500,12.614150688168422
230,Vancouver,SanDiego,2535.9081235549056,30.0,17.815943538344694,QPSK,400,18.143682819477746,17.815943538344694,30.0,5,12500,25.980926231607583
231,Vancouver,Indianapolis,4104.325702056312,54.0,15.520339999583916,8QAM,100,12.371647037348469,15.520339999583916,54.0,5,12500,16.62662733921789
232,Vancouver,Dallas,9119.042793448367,117.0,16.379665121371197,32QAM,400,10.420727350849264,16.379665121371197,117.0,5,12500,6.08448364859656
233,Vancouver,Winnipeg,2890.3070401284776,40.0,17.49020570722471,16QAM,400,12.606298279850028,17.49020570722471,40.0,5,12500,17.892458798582027
234,Vancouver,Denver,4597.812589930667,61.0,17.167850924749395,32QAM,200,11.499869690788142,17.167850924749395,61.0,5,12500,12.8884408914017
235,Vancouver,Cleveland,5583.27609579079,71.0,17.1071543730459,8QAM,400,11.991707951496096,17.1071543730459,71.0,5,12500,11.922915575133118
236,Vancouver,Phoenix,3922.3577184407195,48.0,16.913817157711215,QPSK,400,15.844043630974864,16.913817157711215,48.0,5,12500,19.88337713128081
237,Vancouver,Indianapolis,7833.210259471405,95.0,16.30627603863426,32QAM,100,16.346712907020446,16.30627603863426,95.0,5,12500,14.166828719476854
238,Vancouver,Winnipeg,7977.655553416857,98.0,16.879810754852116,32QAM,400,19.461706862108315,16.879810754852116,98.0,5,12500,16.397382087646548
239,Vancouver,Winnipeg,2890.3070401284776,40.0,17.01179329382343,8QAM,100,14.905605843805143,17.01179329382343,40.0,5,12500,20.67017877593841
240,Vancouver,OklahomaCity,8894.33666672694,107.0,16.776808880677777,QPSK,200,14.331457637422666,16.776808880677777,107.0,5,12500,10.491521179221891
241,Vancouver,Seattle,3384.0992625950034,42.0,15.749570486982075,16QAM,200,17.870134272873223,15.749570486982075,42.0,5,12500,24.40902837015355
242,Vancouver,Dallas,4348.501081611095,53.0,16.106368970176696,16QAM,400,12.512312732725714,16.106368970176696,53.0,5,12500,16.368185394123856
243,LosAngeles,Vancouver,1222.1510671780516,14.0,17.725047602620332,8QAM,400,10.651229930371239,17.725047602620332,14.0,5,12500,26.20076979869441
244,LosAngeles,SanFrancisco,488.78495761077346,6.0,15.38406593500099,8QAM,200,14.314410733227046,15.38406593500099,6.0,5,12500,40.67791087304158
245,LosAngeles,OklahomaCity,2525.6036850267024,32.0,16.97426971007161,QPSK,400,13.37312410308821,16.97426971007161,32.0,5,12500,21.406656132115387
246,LosAngeles,SaltLakeCity,2864.283017966008,36.0,18.35448131596347,16QAM,100,18.79636772980794,18.35448131596347,36.0,5,12500,24.271857796379464
247,LosAngeles,Sacrameto,605.0916483852335,7.0,17.059286584332924,16QAM,200,12.854005837315006,17.059286584332924,7.0,5,12500,36.00077852952501
248,LosAngeles,Sacrameto,1803.062317832316,22.0,18.015307321443874,QPSK,400,19.52921775980282,18.015307321443874,22.0,5,12500,30.268646671871835
249,LosAngeles,SanFrancisco,4394.3018686381465,55.0,16.25707312991774,8QAM,100,12.472742091736976,16.25707312991774,55.0,5,12500,15.807497876590588
250,LosAngeles,StLouis,3215.4765534433236,39.0,17.81227897310594,QPSK,200,17.3228114801717,17.81227897310594,39.0,5,12500,22.540076812865365
251,LosAngeles,SanDiego,152.71261157681573,2.0,18.32704764027623,32QAM,400,12.215187755206284,18.32704764027623,2.0,5,12500,46.62182907642668
252,LosAngeles,Portland,5877.645276700603,74.0,16.089689666957547,QPSK,400,17.282456084759424,16.089689666957547,74.0,5,12500,17.81727625285623
253,LosAngeles,SanFrancisco,488.78495761077346,6.0,16.04860160361624,16QAM,100,18.451250559744054,16.04860160361624,6.0,5,12500,44.150215030943315
254,LosAngeles,SanDiego,152.71261157681573,2.0,16.703056648352835,16QAM,400,11.904778375392377,16.703056648352835,2.0,5,12500,47.935410688536166
255,LosAngeles,Portland,1999.1022698777383,26.0,16.749148455492968,QPSK,200,10.528153587512557,16.749148455492968,26.0,5,12500,20.86320051890084
256,LosAngeles,Seattle,1083.4838859995314,13.0,17.500847883619976,QPSK,100,16.254748536193247,17.500847883619976,13.0,5,12500,32.769567845053956
257,LosAngeles,LasVegas,375.0338281864042,5.0,16.581399681485383,32QAM,100,17.44351860052042,16.581399681485383,5.0,5,12500,44.43290056179009
258,LosAngeles,Seattle,1083.4838859995314,13.0,16.502384492042488,8QAM,100,14.263296088195881,16.502384492042488,13.0,5,12500,31.776578788634083
259,LosAngeles,Sacrameto,3150.2881769372107,38.0,17.331656827332868,8QAM,400,17.639675947239,17.331656827332868,38.0,5,12500,23.597318289738354
260,LosAngeles,Detroit,5368.762107168875,69.0,17.201880854299826,QPSK,400,18.43490149982655,17.201880854299826,69.0,5,12500,18.55711636665019
261,LosAngeles,Toronto,7979.936613005578,100.0,16.13696771974967,QPSK,400,14.619309198093063,16.13696771974967,100.0,5,12500,12.095800385558533
262,LosAngeles,Seattle,3825.656334357886,49.0,16.837921959609385,QPSK,200,16.788054761018323,16.837921959609385,49.0,5,12500,20.697090587398733
263,LosAngeles,StLouis,3928.9900603101396,48.0,15.785955891073248,QPSK,200,15.000415867658715,15.785955891073248,48.0,5,12500,20.167610634602624
264,LosAngeles,Calgary,2230.205113615896,27.0,16.359501567577592,32QAM,100,18.160441103380652,16.359501567577592,27.0,5,12500,28.50773164285586
265,LosAngeles,Portland,962.3927545256577,12.0,17.43318734305247,16QAM,400,10.508888214513139,17.43318734305247,12.0,5,12500,27.891795140676734
266,LosAngeles,Sacrameto,2589.0167575670825,32.0,15.728711110739653,QPSK,100,11.017694794639008,15.728711110739653,32.0,5,12500,20.29678542299814
267,LosAngeles,Detroit,6724.252052226984,87.0,19.009477494293073,8QAM,400,15.23844653213332,19.009477494293073,87.0,5,12500,11.23504861839048
268,LosAngeles,OklahomaCity,3310.0625818439976,41.0,18.143406803749517,8QAM,400,18.77673806653143,18.143406803749517,41.0,5,12500,23.162771362834917
269,LosAngeles,LasVegas,1091.4358397672654,13.0,16.755283187383228,QPSK,200,14.914204460649328,16.755283187383228,13.0,5,12500,32.17458846574681
270,LosAngeles,SanFrancisco,488.78495761077346,6.0,17.380629393386833,32QAM,100,16.826510578858624,17.380629393386833,6.0,5,12500,41.193447260287314
271,LosAngeles,Charlotte,4733.317898773881,60.0,17.021465491748987,16QAM,400,12.77479038503143,17.021465491748987,60.0,5,12500,14.475040038157502
272,LosAngeles,Portland,3502.0579875117464,43.0,16.14040170691525,32QAM,200,16.592806383731244,16.14040170691525,43.0,5,12500,22.505564286976437
273,LosAngeles,Houston,2579.241900704197,33.0,15.990870532502075,16QAM,400,13.010773025669353,15.990870532502075,33.0,5,12500,21.719987645598536
274,LosAngeles,KansasCity,6444.070870746716,82.0,17.417373010486518,QPSK,200,13.379863582692792,17.417373010486518,82.0,5,12500,11.5604588666598
275,LosAngeles,Phoenix,6606.5872824716225,81.0,17.43579356358125,16QAM,100,10.357061118862651,17.43579356358125,81.0,5,12500,8.641936775653065
276,LosAngeles,NewYork,9936.795071586048,124.0,15.535775850986443,32QAM,200,13.350729034402802,15.535775850986443,124.0,5,12500,9.277298294462042
277,LosAngeles,SanDiego,152.71261157681573,2.0,18.210063694084226,QPSK,100,13.189775988762868,18.210063694084226,2.0,5,12500,47.713401256175274
278,LosAngeles,Portland,962.3927545256577,12.0,16.29795090917227,8QAM,400,12.779820615649047,16.29795090917227,12.0,5,12500,31.297963975692852
279,LosAngeles,Denver,2456.843636388724,32.0,17.205996065685195,8QAM,200,13.809773884210117,17.205996065685195,32.0,5,12500,21.61157955762374
280,LosAngeles,Winnipeg,6445.548504314184,81.0,16.341051424723606,32QAM,400,13.28048566300912,16.341051424723606,81.0,5,12500,12.66010345865719
281,LosAngeles,Tampa,4502.7208045955795,58.0,16.43379958377479,16QAM,400,14.12924118862702,16.43379958377479,58.0,5,12500,16.7561722664841
282,LosAngeles,SanDiego,1313.7570563768538,16.0,16.203815410020788,QPSK,100,16.82182473019594,16.203815410020788,16.0,5,12500,32.55728286487343
283,LosAngeles,Vancouver,2300.6153765954723,29.0,15.657859794017213,QPSK,200,15.73860288422616,15.657859794017213,29.0,5,12500,26.072945557440278
284,LosAngeles,Portland,2877.8539944869126,38.0,17.290790266378536,16QAM,400,16.7153669352815,17.290790266378536,38.0,5,12500,22.71387583873519
285,LosAngeles,Detroit,5924.541344262813,70.0,15.095957027684582,8QAM,100,14.228328713843608,15.095957027684582,70.0,5,12500,16.312580032761502
286,LosAngeles,Charlotte,4183.018558487501,53.0,16.763812302959277,32QAM,400,15.363441764184854,16.763812302959277,53.0,5,12500,18.561871092800402
287,LosAngeles,Phoenix,744.6568303069619,9.0,16.20865728533288,16QAM,200,13.594981940694213,16.20865728533288,9.0,5,12500,35.0792396490952
288,LosAngeles,LasVegas,375.0338281864042,5.0,17.845462842735156,32QAM,100,15.522627089764022,17.845462842735156,5.0,5,12500,41.24794588978395
289,LosAngeles,Chicago,7337.436182712049,92.0,15.994185139672329,32QAM,200,12.940735710038348,15.994185139672329,92.0,5,12500,11.393825566971685
290,LosAngeles,LasVegas,375.0338281864042,5.0,16.81647830554275,8QAM,200,18.98420173297669,16.81647830554275,5.0,5,12500,45.73850507018901
291,LosAngeles,Portland,3276.775700828728,39.0,16.072063006618897,QPSK,100,11.735279225250487,16.072063006618897,39.0,5,12500,18.692760524431193
292,LosAngeles,SaltLakeCity,1503.9626354906125,18.0,17.692074266750826,8QAM,400,14.988931588035577,17.692074266750826,18.0,5,12500,28.058300509419155
293,LosAngeles,LasVegas,375.0338281864042,5.0,17.128634664165283,32QAM,200,17.154852522887303,17.128634664165283,5.0,5,12500,43.596999501477086
294,LosAngeles,SanFrancisco,1965.0880148179035,25.0,18.64571717870634,32QAM,400,13.028261144760874,18.64571717870634,25.0,5,12500,21.85894648446859
295,LosAngeles,Sacrameto,605.0916483852335,7.0,16.686916407999274,QPSK,400,15.971441654453258,16.686916407999274,7.0,5,12500,39.490584522996926
296,LosAngeles,Calgary,2171.3130547668025,28.0,17.13121143615718,8QAM,200,14.454544703139979,17.13121143615718,28.0,5,12500,23.666448932326844
297,LosAngeles,SaltLakeCity,1666.3123485189258,21.0,16.441664359317052,16QAM,400,19.663311188952207,16.441664359317052,21.0,5,12500,32.44158321949698
298,LosAngeles,Minneapolis,4958.077879706197,65.0,16.92231723898053,16QAM,400,11.550162625629147,16.92231723898053,65.0,5,12500,12.549133454788333
299,LosAngeles,Indianapolis,9381.18604341333,119.0,15.714020987561,32QAM,200,16.67249732980871,15.714020987561,119.0,5,12500,12.832402178228477
300,LosAngeles,KansasCity,4803.45317418959,62.0,17.175511741198996,8QAM,100,19.327647743302286,17.175511741198996,62.0,5,12500,20.545952918748455
301,LosAngeles,Phoenix,721.8128376467077,9.0,18.737475031555423,QPSK,200,18.263258279169712,18.737475031555423,9.0,5,12500,37.218698241348164
302,LosAngeles,Cleveland,8443.415838113013,99.0,15.979095337520851,8QAM,400,12.792067468458805,15.979095337520851,99.0,5,12500,10.526934396688134
303,LosAngeles,SanDiego,1313.7570563768538,16.0,17.43095759444035,32QAM,400,15.59363537501701,17.43095759444035,16.0,5,12500,30.10195132527494
304,LosAngeles,SanDiego,10457.855026231722,134.0,15.828056946479185,32QAM,400,11.184674737948063,15.828056946479185,134.0,5,12500,6.043380559055819
305,LosAngeles,Minneapolis,10164.50643212655,129.0,16.820629606288705,32QAM,200,17.52134067238495,16.820629606288705,129.0,5,12500,11.76774778957558
306,LosAngeles,SanDiego,2255.441354640734,28.0,16.307779270856322,16QAM,400,11.494222317598568,16.307779270856322,28.0,5,12500,21.529558712086285
307,LosAngeles,SanFrancisco,488.78495761077346,6.0,16.788720212981644,8QAM,100,19.464527671669387,16.788720212981644,6.0,5,12500,44.42337353350325
308,LosAngeles,StLouis,3552.551315677305,44.0,15.46406807975193,QPSK,100,11.685622707164145,15.46406807975193,44.0,5,12500,18.044819055325675
309,LosAngeles,Calgary,4627.235011443373,60.0,17.10927932753406,32QAM,100,15.762020060074232,17.10927932753406,60.0,5,12500,17.37445587741523
310,LosAngeles,Houston,4036.828655893637,52.0,15.327644640797308,32QAM,100,12.68263856919917,15.327644640797308,52.0,5,12500,17.507717509683673
311,LosAngeles,Seattle,3480.513783827008,45.0,15.288294267914484,16QAM,100,15.245022899774945,15.288294267914484,45.0,5,12500,21.55526450125332
312,LosAngeles,Miami,4255.470059078594,55.0,18.003354975611444,16QAM,200,11.972611439241676,18.003354975611444,55.0,5,12500,13.5610853784016
